UID,Province_State,Country_Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20
84036017,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,4,8,15,17,19,26,28,32,39,43,46,51,53,55,60,61,63,65,68,71,73,76,77,78,78,79,79,82,84,91,93,95,95,96,98,99,99,99,100,100,102,105,105,109,109,111,112,112,112,113,115,117,118,118
84036019,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,4,4,6,10,11,11,12,13,17,21,25,25,30,31,33,36,37,39,40,43,43,43,44,45,45,46,47,48,49,51,56,56,52,53,54,57,59,59,59,59,61,62,66,68,69,69,69,74,76,76,76,77,78,81,85,91,92,94,94
84036021,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,17,18,19,24,27,30,30,36,36,41,45,51,57,69,70,72,76,83,84,87,87,93,93,100,100,101,105,107,111,120,120,123,129,140,143,146,154,165,170,202,205,209,213,229,291,302,304,304,312,314,314,318,327,333,338,340,346,350
84036023,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4,7,8,10,10,10,11,14,14,14,14,16,16,16,17,17,21,21,22,23,24,25,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,29,30,31,33,33,34,34,35,36
84036025,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,5,7,8,8,8,11,16,20,22,24,26,27,29,36,37,37,39,39,39,42,45,46,47,48,49,49,49,62,62,50,51,58,58,58,59,60,61,61,61,61,62,62,62,63,63,63,64,65,65,66,67,67,68,69,69,69
84036027,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,10,16,20,31,36,49,82,100,124,153,190,225,262,320,392,484,547,667,809,938,1077,1189,1249,1395,1493,1598,1744,1838,1881,1934,2048,2085,2142,2201,2240,2284,2331,2391,2460,2517,2660,2729,2793,2817,2881,2954,3002,3049,3086,3131,3151,3192,3233,3277,3319,3359,3378,3399,3429,3474,3498,3527,3543,3552,3710
84036029,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,11,20,28,47,50,56,87,114,122,206,245,318,414,443,499,582,617,734,808,1059,1148,1234,1335,1432,1498,1506,1571,1661,1730,1812,1951,2023,2023,2192,2192,2284,2284,2450,2603,2773,2954,3021,3089,3196,3319,3481,3598,3710,3802,3891,4008,4136,4255,4337,4453,4483,4530,4606,4671,4782,4867,4954,4993,5037
84036031,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,3,4,5,5,5,5,5,5,6,7,7,7,9,9,9,9,8,10,12,12,12,12,12,12,15,16,18,20,21,22,22,22,24,24,24,26,27,28,28,28,29,29,30,30,30,31,31,32,32,32,32,32,32,32,33,33,34
84036033,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,6,6,6,9,9,10,10,10,10,10,10,11,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,15,15,15,15,15,16,16,16,16,17,17,17,17,17,17,17,17,18,18,18,18
84036035,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,6,6,9,9,11,13,14,15,18,21,21,21,22,24,25,27,27,27,27,27,28,28,29,61,62,62,66,67,71,75,79,82,84,97,100,101,103,104,107,109,135,140,144,145,148,171,182,182
84036037,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,4,6,7,9,9,11,13,16,17,20,22,23,33,47,56,65,67,70,71,76,76,78,83,87,117,119,121,122,126,127,141,144,148,149,152,153,154,155,155,159,159,162,168,169,170,172,173,174,174,175,175,178,180,180,182
84036039,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,4,4,5,6,7,7,10,10,18,21,23,24,24,24,24,25,31,34,37,44,45,66,73,74,77,82,85,86,87,87,89,90,107,110,111,112,114,131,139,142,151,154,166,188,198,199,204,206,206,206,206,207,209,211,212,213,214
84036041,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5
84036043,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,4,5,7,9,9,10,12,12,12,14,14,18,22,25,27,29,32,36,37,37,38,39,40,43,46,47,49,49,50,53,54,56,56,57,58,58,58,58,60,61,62,63,67,68,74,76,77,79,81,81,84,86,87,91,91,92,92
84036045,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,4,6,7,11,11,12,15,18,20,26,33,39,40,42,43,44,46,46,47,47,48,50,50,54,54,54,54,56,58,59,60,60,60,60,61,61,62,62,63,63,63,64,66,67,68,68,68,68,69,71,71,71,71,71
84036047,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84036049,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,6,6,6,6,6,6,6,6,7,7,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,13,16,17,18
84036051,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,10,10,13,15,18,18,18,18,24,24,24,29,29,29,30,34,34,34,34,34,34,37,39,39,39,39,41,44,58,60,62,65,67,69,73,76,83,85,86,89,95,100,101,102,102,102,103,106,106,107,110,110,111
84036053,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,9,17,28,29,42,49,62,68,77,78,89,92,92,92,102,102,102,105,110,110,110,110,117,117,117,117,117,121,106,106,121,123,124,126,126,131,139,149,151,217,223,231,246,249,250,251,251,251,253,255,256,258,258,258,260
84036055,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,11,14,19,30,36,46,68,81,106,118,148,166,202,219,246,257,349,420,464,512,548,574,596,651,698,742,767,798,823,850,884,932,975,1008,1032,1054,1070,1112,1152,1199,1285,1316,1331,1371,1404,1441,1478,1534,1566,1595,1623,1655,1688,1735,1775,1821,1850,1890,1959,2019,2091,2192,2258,2303,2376
84036057,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,3,4,5,5,6,6,6,6,7,8,10,13,15,15,18,18,28,29,29,29,29,32,32,32,33,34,35,35,37,38,39,39,46,47,47,49,51,53,54,54,56,56,61,63,63,64,66,67,67,67,68,69,72,75,75,75,75
84036059,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,17,19,28,41,51,68,79,109,140,278,372,754,1234,1900,2442,2869,3285,3914,4657,5537,6445,7344,8544,9554,10587,12024,13346,14398,15616,16610,18548,20140,21512,22584,23553,24358,25250,26715,27772,28539,29180,30013,30677,31079,31555,32124,32765,33798,34522,34865,35085,35505,35854,36161,36519,36780,36965,37152,37350,37593,37812,38028,38217,38337,38434,38587,38743,38864,39033,39136,39225,39295
84036061,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,11,11,12,19,25,55,95,154,269,269,463,814,1871,3954,5151,7530,9654,12305,14904,17856,21873,25573,29776,33768,37453,43119,47439,51809,57159,63306,67551,72181,76876,81803,87028,92384,98308,103208,106763,110465,118302,123146,127352,131334,134267,136591,139348,142227,145855,150473,155113,158258,160489,162338,164841,167478,169690,172354,174331,175651,176874,178351,180216,181783,183289,184417,185357,186123,187250,188545,190357,191600,192593,193230,193821
84036063,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,9,9,10,12,14,23,33,38,41,41,46,91,94,101,116,120,126,155,155,156,167,194,194,216,229,229,227,234,246,255,260,268,295,332,344,368,378,386,401,420,440,457,474,493,508,549,588,605,627,643,655,671,690,710,743,770,792,818,845
84036065,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,4,5,10,10,13,13,23,26,34,34,50,61,71,80,95,100,118,125,158,172,181,195,206,229,246,249,261,268,275,279,284,301,317,323,364,384,397,411,422,439,451,474,489,550,574,579,609,620,638,660,669,676,686,698,713,751,760,772,785
84036067,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,7,13,34,45,53,60,81,111,123,146,194,228,249,277,301,322,349,364,377,397,422,422,456,456,494,520,537,563,579,598,598,637,646,646,667,600,639,664,692,726,742,782,832,860,903,952,971,1002,1056,1115,1169,1218,1265,1287,1308,1395,1423,1440,1469,1501,1520,1665
84036069,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,6,9,11,14,16,18,20,20,24,26,28,31,32,32,33,39,43,51,56,57,57,61,62,65,67,69,70,71,72,73,73,73,82,84,86,90,90,90,91,92,95,96,97,99,101,104,104,106,107,107,109,129,133,139,146,148,152
84036071,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,6,11,15,32,51,84,163,247,389,498,638,751,910,1101,1247,1435,1556,1756,1993,2397,2741,3187,3533,3829,4075,4309,4532,4847,5027,5598,5830,5830,6266,6514,6514,6514,6514,7029,7152,6816,7155,7973,8106,8238,8374,8488,8650,8751,8910,8967,9015,9144,9215,9328,9402,9486,9543,9584,9632,9693,9771,9825,9879,9943,9965,9988
84036073,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,5,6,6,6,10,11,13,15,16,22,24,24,25,26,31,33,34,34,41,46,46,53,56,59,60,75,80,80,80,85,89,92,93,97,97,99,103,108,121,122,126,130,133,142,145,147,163,167,167,168
84036075,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,9,10,15,15,20,23,28,28,32,34,34,34,36,36,37,42,42,42,42,44,45,45,47,52,52,52,49,51,57,61,61,63,63,63,64,66,66,67,68,70,70,72,75,75,75,76,76,78,80,83,84,84,89
84036077,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,7,10,17,17,19,21,21,26,29,29,34,38,39,41,43,43,43,44,44,44,44,47,48,49,49,49,50,50,60,60,62,65,66,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
84036079,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,12,31,31,31,82,84,94,111,131,144,167,167,207,216,252,283,314,345,402,427,456,487,494,507,507,634,634,634,732,732,778,778,807,831,615,619,885,904,925,932,946,970,990,1003,1013,1026,1031,1040,1066,1074,1080,1089,1098,1098,1108,1115,1121,1127,1136,1141,1159
84036081,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84036083,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,8,20,20,20,33,33,44,44,51,51,52,54,55,60,67,67,74,74,88,88,102,102,102,102,113,140,140,140,150,164,186,186,186,202,191,198,221,242,246,250,262,287,298,311,322,337,339,347,367,380,407,409,411,416,420,423,428,438,439,444,444
84036085,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84036087,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,6,7,9,10,12,16,22,31,53,101,262,455,592,671,968,1197,1457,1896,2209,2511,2863,3321,3751,4289,4872,5326,5703,5990,6413,6665,7122,7477,7721,7965,8335,8474,8752,8987,9171,9364,9457,9568,9699,9828,10091,11091,11256,11366,11453,11586,11708,11812,11945,12025,12095,12144,12204,12280,12349,12400,12451,12484,12504,12543,12596,12637,12688,12758,12777,12798
84036089,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8,12,13,23,34,39,43,52,61,61,61,78,82,82,82,88,89,92,92,93,96,98,105,110,120,123,139,144,156,167,169,170,170,173,176,176,177,178,178,180,181,187,187,187,190,191,192,192,192,192,192,192,192
84036091,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,5,9,14,14,21,35,35,35,53,64,73,82,96,102,108,108,122,132,141,141,150,153,155,162,172,182,187,196,201,224,227,231,236,244,251,254,272,277,265,278,320,330,336,343,346,354,358,361,363,367,368,371,374,388,399,402,403,407,410,415,421,423,428,434,436
84036093,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,14,14,14,32,32,32,44,55,62,66,72,76,80,85,93,101,110,117,128,138,145,149,167,191,194,199,204,235,237,245,295,295,295,295,336,352,288,297,431,449,457,469,479,501,514,521,527,535,537,551,551,558,571,571,575,581,587,597,603,613,620,629,631
84036095,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,2,2,3,5,5,6,6,9,9,11,11,11,11,12,12,12,12,12,12,12,20,20,20,20,20,20,20,20,20,21,21,33,35,35,38,39,42,43,43,45,45,45,45,45,45,46,46,46,46,47,47,47,47,47,48,48
84036097,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,4,4,4,4,4,4,5,5,5,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,10,10
84036099,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,9,9,10,12,15,15,16,16,16,18,18,18,18,18,18,18,18,18,18,18,36,38,38,38,38,39,41,42,45,45,46,46,46,46,48,49,49,49,49,49,49,50,51,51,51
84036101,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,8,8,11,12,13,17,19,19,38,43,46,60,73,75,75,87,92,117,117,147,147,147,151,154,154,181,181,195,195,214,171,171,204,207,209,210,214,216,216,217,218,219,221,223,224,225,226,227,228,229,230,230,231,233,234,235,236
84036103,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,20,28,33,41,74,97,116,239,459,662,1034,1458,1880,2260,2735,3385,4138,5023,5791,6713,7605,8746,10154,11370,13129,14185,15561,17008,18803,20320,20321,20934,21643,22691,23523,24812,25035,26143,26888,28127,28701,28854,29567,30606,31368,32059,32470,32724,33265,33664,34037,34478,34855,35077,35275,35543,35892,36223,36461,36702,36911,37062,37305,37544,37719,37942,38117,38224,38327
84036105,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,12,12,23,39,53,64,72,88,101,106,121,143,168,193,193,253,270,296,296,318,340,358,380,415,424,437,505,524,537,560,592,592,580,628,689,724,748,769,811,838,880,931,951,976,984,996,1021,1039,1071,1093,1109,1119,1135,1168,1189,1217,1231,1246,1258
84036107,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,7,8,8,8,8,8,8,8,8,15,17,18,19,23,23,24,25,27,30,32,35,37,37,39,40,40,71,71,71,82,84,88,90,90,90,90,92,96,97,99,104,105,107,107,108,108,110,112,113,113,113
84036109,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6,6,11,11,15,15,16,18,23,32,48,56,70,73,76,80,87,93,95,102,103,105,107,107,108,113,113,113,118,118,119,119,119,119,123,123,119,121,126,126,126,126,127,128,128,128,129,129,129,129,130,131,132,132,132,132,136,136,136,138,139,141,142
84036111,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,5,5,5,7,8,9,9,9,18,18,18,35,65,78,98,133,146,190,207,222,240,263,290,358,382,398,462,462,530,589,655,716,716,745,845,880,880,960,997,1018,1018,942,976,1166,1190,1219,1230,1252,1279,1298,1327,1341,1354,1357,1383,1416,1429,1440,1450,1454,1465,1481,1495,1511,1537,1552,1557,1565
84036113,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,8,13,18,18,18,18,18,19,20,25,26,31,33,40,43,44,46,48,77,77,81,91,94,96,101,102,108,119,122,132,135,147,150,152,176,182,185,188,192,192,193,193,199,202,207,217,221,223,227,228,228,232,234,235
84036115,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,4,4,6,9,9,9,9,11,12,15,16,18,19,19,20,25,26,31,34,37,40,42,46,48,52,63,65,68,73,80,83,113,127,130,131,134,148,170,184,186,188,188,189,190,201,204,206,210,210,214,215,217,218,219,219,220
84036117,New York,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,6,7,8,11,12,12,15,15,24,27,30,30,32,34,35,39,39,41,42,42,42,48,48,49,49,49,50,50,51,52,53,53,65,65,69,70,70,71,71,73,75,76,78,78,78,79,79,80,81,83,84,89,91,92,96,97,98
